#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.1220277146440027e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7639230617739197e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4026554885519191e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1584337623790638e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.0576846196881608e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.8778189015236848e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9851961215767965e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.8858158686793628e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2340129991031780e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.6689041943736653e-08
