#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0237320664265402e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7920416710846010e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4070645287134619e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1836099878495814e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.0078993136214631e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.7790339421653225e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.2669949114104177e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5559933424230098e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.1899110092754016e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.0907181849970174e-08
