#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8572313475398805e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5927997614810257e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3344452271352474e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0879328645497307e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.4937597643020652e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5796690507603858e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.8145864977590976e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.7490976096143866e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-8.8551984814185452e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.7459440190151339e-08
