#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.6455248465180749e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.3699148441843746e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.0771102650960740e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-8.8611044686388039e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.0227810906592323e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.1097124157557141e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.0989690755076649e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.8124900379030376e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2688049988432404e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-8.3862162004149378e-09
