#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7548730271822836e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5152441164234719e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2947500114951756e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0259998948002158e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.4877375293994410e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.6192453629238162e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1310610563268335e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.1266966616259503e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.3328045934915676e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,6.2035865466577869e-09
