#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.2007685253919139e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7664265876494135e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5221719937745851e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1880734894411866e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.4283456443099600e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.5730511219776743e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.3192575595069155e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-3.3762903134700962e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.5204685165188299e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.0033285958547724e-08
