#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9926252156797552e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6934638191677391e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4150955041481033e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0887450516456006e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.7184802623417444e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.5860745268535804e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9185829320933786e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5216036936885724e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2200908095603059e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.9441279464768522e-08
