#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.1390189772744945e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7716800814182229e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5271334508162627e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1732863480845194e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.0778750554180294e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.6184251100057059e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.6712258270774586e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.3957202415387868e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.6636361229223607e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.8866635583064688e-08
