#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9941581818489876e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6890561345143179e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4007419371349493e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1161585229085793e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.2819277283243116e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.8519659843454809e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.0135473895846014e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.9750344395801876e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.4757335694645330e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-2.8559163059994067e-08
