#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8509875169881418e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5457685831010021e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2557490618311963e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0220655084369067e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.7565602364079056e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5579645359952472e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.5623826118806509e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.3761168094202568e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-6.1168269710455322e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,1.2728651339117752e-08
