#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.5060829832166163e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.3586019981935956e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.0480024336668241e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-8.9490448001861297e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.0607112049379719e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.3254523831718416e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.6916594637344076e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.4079019377800023e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-6.7944894080712238e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.1333525948031395e-08
