#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8017178467500839e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5149701787223587e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2142186960255099e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0578019910328174e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.6387671086760718e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.2367214441188568e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.6682631226754899e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.7472681243954483e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-4.8745840959211410e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-3.8913779511360963e-08
