#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9902491976840190e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7463560695769553e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3939687787972794e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1392462262556248e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.9578357172187216e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.7353477817697487e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.8615966060733903e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.7810399696776487e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-5.3340611972720784e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.9608199256007811e-08
