#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9708868900868113e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6523371735115280e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3356829948164442e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0419212665787405e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.4345199144465161e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.2162457045618038e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.7834632150053474e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.1233971963959936e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.5996489488080452e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.9322255482720158e-08
