#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0102530225558269e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6457676052249291e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4106430052711904e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1744109275486477e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.5170228054554866e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.1429744899893501e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1538090375499620e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.2324891040369437e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-8.9330190437989310e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.6243348273335733e-08
