#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8720481895218456e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6770764580004849e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3888546261721661e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0858717857351326e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.0651468628439347e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.9932591135881512e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.5220526996020135e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.0984104369528702e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2023298856454079e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.6331080609925286e-08
