#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9399583166354166e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5971634615295949e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3772439888187186e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0613169502468826e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.1030825841199777e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.8784547817611215e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9105011440930764e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.9961744879115791e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-9.2419305317679915e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.8010694059722117e-08
