#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8035764449793061e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4740063816143045e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2086515141685984e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0167354062617529e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-6.8813740893748441e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5928644622349192e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9125182212052385e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.0616018711493727e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-4.8221230949028637e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.5315768449925414e-08
