#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7946311589306945e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5423645881704583e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2558702172148653e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0432586099313745e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.9748166043172290e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.7175736889034843e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.6916781062122599e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.4457624270924298e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.0629216431638467e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.1767952582026321e-09
