#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.2849589862918785e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.9580491398338546e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5742558366580324e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2733348017998478e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.5312947255189935e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.8366036100736475e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.3487119418146290e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5772799540314930e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.1028430437878077e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.1156488147447620e-08
