#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9540460880371667e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6437835731122461e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4089579930889702e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0174614506607053e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.1979853336036841e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.3929463889069495e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.3084203476299101e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.8253015342018817e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.0931874708576972e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,8.6471910795574100e-09
