#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7082906240883384e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4600916699133958e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1889766975318575e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.5538908032544634e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.6280168648763687e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.0810144960938358e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.3587129314402825e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.1034830646671584e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-6.6586829225769261e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.5759141073108146e-08
