#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9509473127880086e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6731768457928458e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3855971052664591e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0796798986220347e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.2497297998304279e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.3026930046088941e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.7592519908559453e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.8325957829165414e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-7.6422030954926572e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.0052223115242418e-07
