#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9744647832902796e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7228551290311372e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3749363712630381e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1337786297155757e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.0614105122652661e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.1533993880320216e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.0398834688840293e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.8939546336698766e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-9.4493910918840288e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.2474379116751427e-08
