#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0557445347308751e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.8263216136137433e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4695550853486101e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1342024799447057e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.8960086458948282e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.6958852255182035e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.8932948274675444e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.9370838900134009e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.4310893028963802e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.8315470891802580e-08
