#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8301280548405436e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6081881337465223e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2646624660763670e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.8657521469117601e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.8031715479283029e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.4518075371704838e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9940374069647353e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.8048207936076916e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-3.1596556108794836e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.7820748434663226e-08
