#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.1846404073857493e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.8546661439178243e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4994589863614136e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2860632617882278e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.3653140680658570e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.8582260008629147e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.6445500134912484e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-3.0300941031537963e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2722354485664957e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.4088312552641942e-08
