#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0203530071066610e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7655076465882198e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4776524071323869e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1425642812542094e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.4882940662499763e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.3986498521303423e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1345996282131207e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.7943490658392245e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2257023951639439e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.1274869371414460e-08
