#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.2507824743288011e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.9287903382717053e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5636921882644672e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.3289524272251769e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.8576245887893256e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-7.2416184810742027e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.5479734075622419e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.8737229979782064e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2714884992655677e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-3.5167795650172549e-08
