#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0852302210950352e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.8295617524143454e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4883387917643185e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1863479705626714e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.1849396144036987e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.2858526454112966e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.7174281767397286e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.4313174361581006e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.8619898128361423e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.8475215871919994e-08
