#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7473829222499904e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4681039443062722e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2172723921238423e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.9952101117636201e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-6.4578338606112211e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.2350485229703579e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.7951738886348503e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.1792754711982611e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.0667186186614119e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.3851306168220424e-09
