#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.2184062877519326e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.8658090845751094e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5639864924592226e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2451282319731227e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.9135450183117793e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.7952320032467768e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.5451901078560610e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.6065470561345362e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-9.9749721453965929e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,6.3636724728212999e-09
