#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7721540449640538e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5047549197685893e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2126534573467868e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.6757095054841501e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.7469375103004072e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5886741019344750e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.1443561787748520e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.2007956848886101e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-4.8920942287682128e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.8732813292512317e-08
