#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8614665441465550e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5723414837971082e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2725421547103433e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0314914210425353e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.0147601119853625e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.6733122098814028e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.6312487560828219e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.4178827876713376e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,6.9110203203426539e-09
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-2.1259615720417502e-08
