#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.5752602564398877e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.3392728872958651e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.0282114995970895e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-8.3825172362060514e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-6.3906383517599740e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-4.5633953471402985e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.0567935450416725e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.9756809857460420e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-5.8425147880803753e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.3860113154394485e-09
