#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0086725077092989e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6442350154263355e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3791148898398103e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1314527371356247e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.1296019837505372e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.4352412834152033e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.6819726033777322e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-3.3596208712920307e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.4259485343623625e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.4638030996274011e-08
