#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9117090334216804e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5893243366035935e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2996344522917502e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0754206209763841e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.4241774034394022e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.7593451156675451e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.7193481064079377e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.0299970582168286e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-2.9828595529681474e-09
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.2877483154897305e-08
