#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9015836654557093e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5852361488143713e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3367200270458884e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1247578940722406e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.2626674818281418e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.8401999867402250e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.2064940034930722e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.0962790168508227e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-6.9302096403641956e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.6259508408821945e-08
