#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9494585571501731e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6461259494136956e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2806939671461124e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0599252374663509e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.3788291572333990e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.4026777504790896e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.7015039538016513e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.7690564546324204e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.1482472418310667e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.0906348824762391e-08
