#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.1593453334548239e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7829144074784624e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4843684278603308e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2009009756472884e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.4340967193668585e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.6207605908926717e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1173365839933567e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.6749625508760274e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.5127188029616152e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.9671266482457352e-08
