#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9668438219574886e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6694347988265376e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4003194737685151e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1045036059057681e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.3815051479647020e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.0961233643960927e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.5276535452693166e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.6671833452730267e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.3640979100891801e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,4.3855499648159532e-08
