kind,sample_id,alpha,status,seconds,u_0,max_rel_dev,spurious
grid,,0.5979899497487438,ok,0.0050568000006023794,-3.1673580090765807e-06,3.785860513971784e-14,False
grid,,0.607035175879397,ok,0.006078000005800277,-3.120162277153202e-06,5.4511950509095186e-14,False
grid,,0.6160804020100503,ok,0.0048497999960090965,-3.0743523905394e-06,8.215650382226158e-15,False
grid,,0.6251256281407035,ok,0.005024499994760845,-3.0298681919624906e-06,1.709743457922741e-14,False
grid,,0.6341708542713568,ok,0.004775699999299832,-2.9866529562608537e-06,2.0317081350640365e-14,False
grid,,0.6432160804020101,ok,0.004840200002945494,-2.944653149063407e-06,3.008704396734174e-14,False
grid,,0.6522613065326632,ok,0.004869800002779812,-2.903818205547993e-06,5.329070518200751e-15,False
grid,,0.6613065326633165,ok,0.004812900006072596,-2.864100327356537e-06,1.8984813721090177e-14,False
grid,,0.6703517587939698,ok,0.0049472999962745234,-2.82545429595292e-06,2.098321516541546e-14,False
grid,,0.6793969849246231,ok,0.005916699999943376,-2.7878373008885604e-06,1.5765166949677223e-14,False
grid,,0.6884422110552764,ok,0.005705399998987559,-2.7512087816068707e-06,3.68594044175552e-14,False
grid,,0.6974874371859296,ok,0.005210299997997936,-2.7155302815571043e-06,3.552713678800501e-15,False
grid,,0.7065326633165829,ok,0.005292000001645647,-2.6807653135144197e-06,0.0,False
grid,,0.7155778894472362,ok,0.005114600004162639,-2.646879235113336e-06,3.086420008457935e-14,False
grid,,0.7246231155778895,ok,0.005099499998323154,-2.613839133704086e-06,4.6629367034256575e-15,False
grid,,0.7336683417085428,ok,0.005050100000516977,-2.5816137197269346e-06,1.3322676295501878e-14,False
grid,,0.7427135678391961,ok,0.00486300000193296,-2.550173227876288e-06,3.186340080674199e-14,False
grid,,0.7517587939698491,ok,0.00544159999844851,-2.519489325401837e-06,3.3639757646142243e-14,False
grid,,0.7608040201005024,ok,0.005128899996634573,-2.4895350269494217e-06,3.9745984281580604e-14,False
grid,,0.7698492462311557,ok,0.004942300001857802,-2.460284615405499e-06,1.3322676295501878e-14,False
grid,,0.778894472361809,ok,0.004917899997963104,-2.4317135682588923e-06,2.220446049250313e-15,False
grid,,0.7879396984924623,ok,0.0046504000056302175,-2.4037984890313628e-06,2.5979218776228663e-14,False
