#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7556536572676339e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6002779457647057e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3883134740628459e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0248319751596775e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.9835338384239506e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.1324007581841468e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.3103936095930217e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.2238160429664580e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-7.7292917385980082e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.9891087276538227e-08
