#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.4060224089824954e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.9126258913483988e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.6182408535965754e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.3987166115426382e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.8519611663280857e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-7.9245946248851709e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-5.3003567155919402e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5887339933243225e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.3445503483472335e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.3360802153574436e-08
