#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9044928040017251e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5418215405175850e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3057266335816929e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0913311037161743e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.6015364485834086e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.2354838467810187e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.8930058488965297e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.2048699532606162e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.4610529087077678e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-8.2943506435014204e-08
