#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9383807284080131e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7063120040299466e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4341623487528200e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1103697276553868e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.1577812003203851e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.2639441760678435e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.2079970621057758e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.8909815125902777e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.3997513182810235e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.7853262605638489e-08
