#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9832125008495638e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7416940854989054e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4146560433424811e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1701042907871578e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.4351457232024450e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.9227285709905133e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9909884637642961e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.9094369950290216e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-6.8112877459926290e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-2.6968439063894628e-08
