#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9382298560422926e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5800236680374270e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2861021038368099e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0548485848073335e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.0486417787756402e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.1911194282567188e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9530157990533731e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.8719845303947908e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-6.7191762519376894e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,6.7322909809216461e-08
