#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8053869997569737e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5009303439092369e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2938270566863913e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0575505104360751e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.5247554514500549e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.3681413538665965e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.5681124840169638e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5656138923411067e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2830765762862125e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-3.4344620195036846e-08
