#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.1703937099448559e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7984078817415961e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5261327913809788e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2598274369726615e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.2025855546320506e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-7.5133874806263477e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.5428526992408438e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-3.0910661578580199e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.7115955979959015e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.1411055410543655e-07
