#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.5663867731894554e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.3916468860763185e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1953882567700789e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.4038711777123969e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-6.4860691775996984e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5493231234516802e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-2.9112092475444086e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.2011804608211735e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-6.9116554304709600e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-8.4107790703749549e-08
