#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0207757520425807e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6718303393869887e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3958551648598509e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1709459947791391e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.0863115779489110e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.4227897704388324e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.3572930194722843e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.6227638441013894e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.0810410592011718e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.0036638434760294e-08
