#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8159032559439023e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5304701031552534e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2626960716627459e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.6988339175690824e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.7814316344893899e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.3971474903787617e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1587577535654911e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.9963385791800908e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.1377020320127218e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.2750011690944236e-08
