#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.4609283440631107e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.9799907106285409e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.7440008857046207e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.3405535238770433e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-1.0793861451615038e-06
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-7.1336553519677586e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.4114153106155578e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.6526378377364373e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-9.1359603210072649e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.9927043594059422e-08
