#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.1167038553271725e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6890231653099422e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3855718432291681e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1499119047003080e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.2109610718134862e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.9478604667527372e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9933072481733020e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5135971797500128e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2102466457987485e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.8571483067833297e-08
