#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.6518261102138867e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4412207583764733e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2337833976322192e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.8868383353074456e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.2950259285253934e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5857843935139169e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.1568012799470082e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.6909316767169696e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-4.4139670809694819e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.3512060490234399e-08
