#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.6835039528201043e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4514900088294121e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1837046806113035e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.1603249087767628e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-6.6977285190535954e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.1413162495036221e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.7752096309353463e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.2396045584533468e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.6105049214205205e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.9086547907789961e-08
