#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-3.0746160845057863e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-2.5147814296939211e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-2.1298880036784449e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.7340365345806813e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-1.3611541706898494e-06
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-9.9391952193287477e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-6.6412403483388061e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-3.3420623871085005e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-2.4345970772748751e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.5952493529822442e-08
