#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9158925716692132e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5605457308653672e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3145044938503393e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0635719065771642e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.0029322572937115e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.8326777246633756e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9672278111527610e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5954650707027499e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.9693262227064342e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.4290364302224282e-08
