#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0149891402613048e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7107015886847493e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4004116189891132e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1129823427308146e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.6014049818707970e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.1901634305012414e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.5579944697448276e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.2161079482906460e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-7.7519577114531662e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,5.7323417742558058e-08
