#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8885656738569973e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6209120993297122e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3915422122670724e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1061849965440267e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.0202122530030708e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.2270150987324211e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1825686963376822e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.3252694428074117e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-8.3498258020831274e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.0762755282370259e-08
