#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0490927276179054e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7691692742694063e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4488250220503012e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1626309561591735e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.5257257857881292e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.5111089312314231e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9594590816304879e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.9341841754684904e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2812553589102149e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.7226562552921452e-08
