#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-3.0446763816862504e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-2.5465833892584726e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-2.1436611140583454e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.6978978906772779e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-1.2617674700191911e-06
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-9.2344944672909719e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-6.0333579060663666e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5928153970938104e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.9606494181159150e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.7439040585327916e-08
