#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8132925524606480e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5694632322518824e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2177330559950591e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.4556942973660967e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.2590156454652468e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5942186418761896e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.6726376104212348e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.1230212590696063e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-3.7628836929510821e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.1290675740533851e-09
